customer_id,name,age,city,city_tier,persona,declared_monthly_income,income_type,existing_emi_ratio,expense_ratio,savings_rate,bounce_prob,credit_score,thin_file,engagement_level,actual_monthly_income,monthly_emi_obligation,foir,income_volatility_actual,savings_rate_actual,n_emi_bounces,n_calculator_uses,n_page_visits,n_logins,recency_weighted_engagement,responded_to_past_offer,abandoned_application,repayment_capacity_score,conversion_propensity_score,recommended_product,eligible_loan_amount,converted
CUST00555,Vivaan Nair,46,Indore,Tier 2,Over-Leveraged Customer,105900,fixed_salary,0.5598884686791149,0.4768795152076395,0.0386838506265062,0.1,635.0,False,high,114688.83333333333,64212.333333333336,0.5598830458646803,0.10940539693247783,0.03867856940446106,1,6,4,32,22,False,False,13.962298415765378,100.0,Home Loan,0,0
CUST00556,Ishaan Gupta,32,Lucknow,Tier 2,Self-Employed - Thriving,144800,business_upi,0.3307351293299192,0.392715790614327,0.2792203015859396,0.02,775.0,False,medium,164878.33333333334,54533.5,0.3307499469305649,0.3301730429695955,0.279233171934861,0,2,1,11,8,False,False,57.265512646833386,50.050000000000004,Home Loan,1641000,0
CUST00557,Aditya Bose,54,Delhi,Tier 1,Salaried - Stable (IT/PSU),68000,fixed_salary,0.2092814209093252,0.3786133429610123,0.2646921864910213,0.01,812.0,False,medium,67606.16666666667,14148.333333333334,0.2092757810554757,0.03726381922557318,0.26468246239864707,0,1,1,15,4,False,False,76.55834892228435,43.45,Auto Loan,1003000,1
CUST00558,Aarav Sharma,51,Nagpur,Tier 2,Salaried - Stable (IT/PSU),139700,fixed_salary,0.1180359322578941,0.3648149560268482,0.3297152860569394,0.01,811.0,False,medium,137454.83333333334,16224.333333333334,0.11803392387075026,0.02594764477744769,0.3297131542603691,0,1,1,7,4,False,False,89.2336235240088,30.250000000000004,Home Loan,2559000,1
CUST00559,Sai Bose,29,Delhi,Tier 1,Young Professional - New to Credit,33400,fixed_salary,0.0362943389157254,0.4047634612132297,0.4768174748523143,0.01,,True,high,32836.0,1191.1666666666667,0.03627624152353109,0.03791309705482956,0.47680391440289116,0,5,7,36,22,False,False,95.69675294262012,100.0,Auto Loan,661000,1
CUST00560,Kavya Iyer,32,Lucknow,Tier 2,Gig Worker (Delivery/Freelance),28800,gig_multi_platform,0.1256327471646511,0.6670386278115087,0.13713054035569,0.08,,True,medium_high,28217.333333333332,3545.0,0.12563199924396354,0.2657310464103688,0.13713202287010348,0,1,6,22,16,False,False,65.54239210572344,95.7,Personal Loan,211000,1
CUST00561,Arjun Sharma,31,Bangalore,Tier 1,Gig Worker (Delivery/Freelance),34200,gig_multi_platform,0.1462093308301847,0.7460323494205332,0.1460966113554375,0.08,,True,medium_high,29396.833333333332,4298.333333333333,0.14621756311620865,0.3404409476885381,0.14610417221809605,0,4,4,28,14,True,False,61.85831618715694,100.0,Personal Loan,114000,1
CUST00562,Ishaan Joshi,33,Delhi,Tier 1,Salaried - Variable (Sales/Incentive-based),93900,variable_salary,0.3530791614251002,0.3524415529648105,0.1746441411101196,0.05,700.0,False,medium_high,87835.5,31012.5,0.3530747818365012,0.17983003055203683,0.17463705828888473,0,4,2,20,24,False,False,53.02484094303643,100.0,Home Loan,931000,1
CUST00563,Navya Nair,22,Nagpur,Tier 2,Salaried - Stable (IT/PSU),138300,fixed_salary,0.1951423979606307,0.3820302731422713,0.2158809834736832,0.01,791.0,False,medium,137955.83333333334,26920.5,0.19513854071653366,0.022788798365121432,0.21587827021933348,0,0,2,13,6,False,False,74.56425172726642,39.050000000000004,Home Loan,2100000,1
CUST00564,Sara Kumar,37,Indore,Tier 2,Salaried - Stable (IT/PSU),77800,fixed_salary,0.1415275201930385,0.33696799747386,0.2110127876002742,0.01,807.0,False,medium,77033.16666666667,10901.833333333334,0.14152129277648806,0.07420201761115366,0.21100651450998378,0,0,2,5,2,False,False,76.69099123935172,21.450000000000003,Auto Loan,1446000,0
CUST00565,Atharv Kumar,31,Mumbai,Tier 1,Self-Employed - Thriving,226700,business_upi,0.3340769396539072,0.3098062725497598,0.2333913847710716,0.02,743.0,False,medium,228909.5,76476.33333333333,0.334089818610994,0.4156076622911645,0.23339937107605116,0,1,1,11,6,True,True,50.4818016807314,77.55000000000001,Home Loan,2935000,1
CUST00566,Sai Sharma,40,Nagpur,Tier 2,Self-Employed - Struggling,48100,business_upi,0.4124354394933868,0.6932586527695325,0.0399733923610944,0.15,645.0,False,high,50746.5,20932.333333333332,0.41248821757822374,0.5028108979621045,0.039973200122175916,0,6,8,58,30,False,False,26.485252058691305,100.0,Auto Loan,0,1
CUST00567,Atharv Pillai,24,Delhi,Tier 1,Self-Employed - Thriving,249100,business_upi,0.3140529484565059,0.4516883975674567,0.3186619260169134,0.02,791.0,False,medium,235059.16666666666,73823.83333333333,0.3140648985539102,0.333989022775368,0.31867437630951073,0,3,2,13,10,False,False,61.437716620433335,69.85000000000001,Home Loan,1982000,0
CUST00568,Aditya Patel,52,Bangalore,Tier 1,Self-Employed - Thriving,106800,business_upi,0.232751581854591,0.3419690738556228,0.1918101960600223,0.02,746.0,False,medium,113658.16666666667,26455.666666666668,0.23276520678232537,0.4080431672426861,0.19182226236859354,0,1,4,10,8,False,False,55.84313390753947,56.1,Home Loan,1740000,0
CUST00569,Vivaan Singh,55,Delhi,Tier 1,Over-Leveraged Customer,89000,fixed_salary,0.6965696105860278,0.3574374607608521,0.0304422303467236,0.1,694.0,False,high,90387.0,62960.5,0.6965658778364145,0.08337283671705305,0.03043579275780809,1,8,5,47,30,True,False,14.281262335021697,100.0,Home Loan,0,0
CUST00570,Shaurya Patel,55,Nagpur,Tier 2,Salaried - Variable (Sales/Incentive-based),99700,variable_salary,0.3125268675333216,0.4539411600368987,0.1947786411245254,0.05,710.0,False,medium_high,86205.5,26941.166666666668,0.31252259619939177,0.3437461197093776,0.19477295532187622,1,4,4,20,20,False,False,36.91878104745239,100.0,Home Loan,725000,1
CUST00571,Navya Das,33,Nagpur,Tier 2,Self-Employed - Struggling,33100,business_upi,0.3236414268970292,0.5929771268747162,0.0418693021291273,0.15,615.0,False,high,28899.166666666668,9355.166666666666,0.32371752357334405,0.3620404001250689,0.041869719426742405,1,5,7,51,38,False,True,23.88565514306233,100.0,Personal Loan,87000,0
CUST00572,Rayaan Das,48,Lucknow,Tier 2,Young Professional - New to Credit,31400,fixed_salary,0.0806043517868992,0.3424675867129821,0.528123662175517,0.01,,True,high,30897.5,2490.0,0.08058904442106966,0.040130904955443365,0.528106373223292,0,3,5,41,40,False,False,92.0275748234974,100.0,Auto Loan,642000,0
CUST00573,Ishaan Patel,26,Pune,Tier 1,Self-Employed - Thriving,146100,business_upi,0.1727673525897201,0.3666565780957961,0.2292098652189919,0.02,781.0,False,medium,134162.66666666666,23180.166666666668,0.17277657967442508,0.27805151836110953,0.22922298304545727,0,3,4,8,4,False,False,68.18696611378093,66.0,Home Loan,2224000,0
CUST00574,Anvi Iyer,23,Bangalore,Tier 1,Gig Worker (Delivery/Freelance),19800,gig_multi_platform,0.1718662410037551,0.6949000906903362,0.053555825088659,0.08,714.0,False,medium_high,18413.833333333332,3165.1666666666665,0.1718906981164523,0.17119894650689876,0.05353764832598681,0,1,6,18,4,False,False,58.929015002768026,75.9,Personal Loan,88000,0
CUST00575,Arjun Gupta,31,Patna,Tier 3,Over-Leveraged Customer,87600,fixed_salary,0.5656175188421999,0.4628333246915833,0.046389498838255,0.1,691.0,False,high,85215.5,48199.0,0.5656130633511509,0.10353912096037884,0.04638045113076064,0,6,4,46,24,False,True,29.75112548023341,100.0,Home Loan,0,0
CUST00576,Vivaan Menon,55,Pune,Tier 1,Over-Leveraged Customer,93900,fixed_salary,0.4546796076153637,0.4154795284353096,0.0165859646348414,0.1,664.0,False,high,93928.5,42706.833333333336,0.4546738565327173,0.11014511637837672,0.016583536058455813,1,3,5,32,28,True,False,20.449958635612525,100.0,Home Loan,439000,0
CUST00577,Atharv Singh,31,Pune,Tier 1,Salaried - Stable (IT/PSU),134100,fixed_salary,0.2068546352422323,0.3331938975617016,0.3211378177844975,0.01,776.0,False,medium,136656.0,28267.666666666668,0.20685272996916834,0.025845008067641152,0.3211348202786559,0,0,3,11,2,False,False,81.39962010296148,36.85,Home Loan,2263000,1
CUST00578,Sai Iyer,29,Pune,Tier 1,Over-Leveraged Customer,102300,fixed_salary,0.5534673919655341,0.3994108868793379,0.0118821123136518,0.1,622.0,False,high,110221.83333333333,61003.833333333336,0.5534641503271434,0.07288436707214231,0.01187756206801133,1,7,6,35,30,False,False,13.436383764005114,100.0,Home Loan,187000,0
CUST00579,Diya Menon,41,Hyderabad,Tier 1,Self-Employed - Thriving,195500,business_upi,0.1574790072110151,0.3404196827312616,0.1685208237823457,0.02,749.0,False,medium,206568.83333333334,32531.833333333332,0.15748664892170727,0.1736451855669797,0.16852816615607547,1,2,2,9,2,False,False,53.631967218636106,45.650000000000006,Home Loan,3734000,0
CUST00580,Kavya Kumar,52,Indore,Tier 2,Salaried - Variable (Sales/Incentive-based),49200,variable_salary,0.3747758187705695,0.4120717417829233,0.1491006927303542,0.05,738.0,False,medium_high,56354.166666666664,21119.5,0.3747637707948244,0.11636700415745754,0.1490927911275416,0,4,3,17,10,False,False,51.63688175051637,90.75000000000001,Auto Loan,433000,0
CUST00581,Vihaan Menon,55,Patna,Tier 3,Self-Employed - Thriving,298400,business_upi,0.227517643144246,0.4729620404874457,0.1731671974124161,0.02,722.0,False,medium,323898.6666666667,73694.16666666667,0.22752229092226375,0.3952170140820339,0.17316990087434753,1,3,2,12,2,False,False,40.33062449391948,59.400000000000006,Home Loan,3492000,1
CUST00582,Ishaan Pillai,24,Patna,Tier 3,Dormant/Uninterested,172700,fixed_salary,0.1833778813996983,0.3206205658921267,0.253236036984599,0.01,783.0,False,none,174931.16666666666,32078.0,0.1833749846368143,0.12178866908213878,0.2532329382890604,0,0,1,0,0,False,False,74.75470452914058,5.5,Home Loan,3124000,0
CUST00583,Ishaan Kumar,41,Patna,Tier 3,Self-Employed - Thriving,276300,business_upi,0.2053299077336129,0.3638299581002996,0.2382231245504678,0.02,735.0,False,medium,210908.0,43307.833333333336,0.20533992704559967,0.13511296365319098,0.23823578685177108,0,1,1,10,4,False,False,71.37108323167439,35.2,Home Loan,3271000,1
CUST00584,Vihaan Patel,31,Bangalore,Tier 1,Salaried - Variable (Sales/Incentive-based),56400,variable_salary,0.3245889925355103,0.4528121323918928,0.1309866069360025,0.05,,True,medium_high,51615.666666666664,16753.333333333332,0.3245784548618959,0.21751267052145298,0.1309744457432175,0,1,2,22,10,False,False,50.70177244815544,67.10000000000001,Auto Loan,414000,0
CUST00585,Atharv Nair,42,Pune,Tier 1,Gig Worker (Delivery/Freelance),18500,gig_multi_platform,0.1367237610793951,0.6142485742440486,0.1113262883515977,0.08,669.0,False,medium_high,12627.166666666666,1726.8333333333333,0.1367554083127648,0.5705798689028283,0.11132082942861292,1,5,2,16,16,False,True,36.730998853310204,100.0,Personal Loan,113000,0
CUST00586,Shaurya Nair,50,Mumbai,Tier 1,Salaried - Variable (Sales/Incentive-based),47800,variable_salary,0.2211853837722534,0.3607599751444452,0.1639698617815041,0.05,754.0,False,medium_high,38529.0,8521.5,0.22117106595032313,0.21546290422822761,0.16395874968638344,1,4,5,20,8,True,False,46.625385332286385,100.0,Auto Loan,580000,0
CUST00587,Sai Bose,50,Nagpur,Tier 2,Salaried - Stable (IT/PSU),85600,fixed_salary,0.2516805092556331,0.4618599646292402,0.2157091214860705,0.01,763.0,False,medium,83725.83333333333,21071.666666666668,0.25167461257477286,0.053820428207910345,0.21570403399986066,0,0,1,9,4,True,True,68.85462351594818,63.25000000000001,Home Loan,864000,1
CUST00588,Diya Iyer,30,Delhi,Tier 1,Salaried - Stable (IT/PSU),131300,fixed_salary,0.1911168341493482,0.4368955949610749,0.3420431804157696,0.01,782.0,False,medium,129780.33333333333,24802.666666666668,0.19111267500725587,0.05629374706653692,0.34203949750989493,0,2,2,14,12,False,False,82.49329843001695,64.9,Home Loan,1738000,0
CUST00589,Diya Gupta,36,Hyderabad,Tier 1,Salaried - Stable (IT/PSU),64400,fixed_salary,0.1726898690940095,0.3366706143313864,0.3834528843539664,0.01,768.0,False,medium,65000.166666666664,11224.333333333334,0.17268160850869615,0.03132606493476491,0.3834451706534086,0,0,2,6,6,False,False,84.88505137314408,27.500000000000004,Auto Loan,1148000,0
CUST00590,Shaurya Das,42,Bhopal,Tier 2,Salaried - Stable (IT/PSU),98800,fixed_salary,0.1957304171640301,0.4691532524985098,0.2564514737843595,0.01,757.0,False,medium,99427.16666666667,19460.5,0.19572618482876075,0.04288815337188389,0.2564456729632914,0,1,3,12,6,False,False,76.83563097972942,51.7,Home Loan,1200000,0
CUST00591,Atharv Iyer,30,Indore,Tier 2,Salaried - Stable (IT/PSU),60300,fixed_salary,0.1651739456596223,0.4298902825577914,0.3584861879082294,0.01,805.0,False,medium,61359.833333333336,10134.666666666666,0.16516776718754667,0.01970865649451604,0.35848098240162535,1,1,1,5,0,False,False,70.91189922400613,22.55,Auto Loan,895000,1
CUST00592,Aarohi Gupta,47,Nagpur,Tier 2,Gig Worker (Delivery/Freelance),25300,gig_multi_platform,0.2460837596830442,0.676763291755408,0.084071415817915,0.08,688.0,False,medium_high,26965.5,6636.666666666667,0.2461169519076845,0.27741719643148216,0.0840703862342623,0,1,2,20,18,False,False,51.38278679151386,72.60000000000001,Personal Loan,75000,1
CUST00593,Anvi Rao,49,Nagpur,Tier 2,Salaried - Stable (IT/PSU),128700,fixed_salary,0.2325224513852673,0.3155788805177316,0.3861726518152786,0.01,766.0,False,medium,127462.33333333333,29637.333333333332,0.23251836490257252,0.029342072032688033,0.3861676782945027,0,2,1,14,10,False,False,80.10969784971485,57.2,Home Loan,2074000,0
CUST00594,Anvi Menon,53,Delhi,Tier 1,Salaried - Variable (Sales/Incentive-based),75500,variable_salary,0.364404610462809,0.3852348004401262,0.2433825169568438,0.05,744.0,False,medium_high,70667.5,25751.166666666668,0.36439900472871783,0.21551673727652845,0.24337920543389818,0,4,2,16,14,False,False,55.97851848256119,88.0,Auto Loan,637000,1
CUST00595,Aditya Iyer,28,Patna,Tier 3,Over-Leveraged Customer,108800,fixed_salary,0.5735737868491357,0.4320329518042239,0.0045266502416177,0.1,650.0,False,high,110958.5,63642.166666666664,0.573567294679242,0.058717593148330846,0.00452271194485626,2,8,6,53,30,False,False,0.0,100.0,Home Loan,0,0
CUST00596,Arjun Pillai,22,Bangalore,Tier 1,Self-Employed - Thriving,225400,business_upi,0.2731144332556894,0.3894319537217418,0.1911323363803577,0.02,743.0,False,medium,304665.5,83211.16666666667,0.2731230371232275,0.22703824565511094,0.19113749341490913,0,3,1,15,12,False,False,59.03896915555277,69.85000000000001,Home Loan,3701000,0
CUST00597,Shaurya Patel,41,Lucknow,Tier 2,Gig Worker (Delivery/Freelance),32900,gig_multi_platform,0.1874090466739079,0.7222981512344206,0.1010423879356663,0.08,719.0,False,medium_high,38193.833333333336,7158.166666666667,0.1874168168508878,0.327503601712761,0.10104161666586664,0,3,3,26,12,False,False,55.60722942335869,99.00000000000001,Auto Loan,124000,1
CUST00598,Arjun Menon,40,Mumbai,Tier 1,Salaried - Stable (IT/PSU),86900,fixed_salary,0.2406708248854134,0.4641506567279938,0.2718489261116062,0.01,753.0,False,medium,84976.66666666667,20451.0,0.24066606519436706,0.06849020800719692,0.2718432510885341,0,0,3,9,10,False,False,73.42864506263723,42.35,Home Loan,903000,0
CUST00599,Ishaan Menon,23,Hyderabad,Tier 1,Salaried - Stable (IT/PSU),93200,fixed_salary,0.242354730342015,0.3812065309011415,0.2870380096809846,0.01,793.0,False,medium,90983.66666666667,22049.833333333332,0.2423493594088316,0.07045217987300521,0.2870332037618473,0,0,1,9,8,True,False,74.360913694595,51.150000000000006,Home Loan,1233000,1
CUST00600,Rayaan Joshi,33,Bhopal,Tier 2,Salaried - Stable (IT/PSU),63900,fixed_salary,0.1720575777291695,0.3834470989618708,0.2576941743455172,0.01,809.0,False,medium,64599.5,11114.333333333334,0.17204983526704284,0.05042367382919187,0.257685173001855,0,2,3,8,8,False,True,78.57509906065775,72.60000000000001,Auto Loan,1034000,0
CUST00601,Arjun Sharma,22,Delhi,Tier 1,Salaried - Stable (IT/PSU),114800,fixed_salary,0.2315853393625246,0.4949950054142142,0.22715514910916,0.01,811.0,False,medium,114554.33333333333,26528.666666666668,0.2315815202684025,0.04379231693626976,0.2271513081128897,0,0,1,11,4,False,False,71.7017215570204,28.05,Home Loan,1128000,0
CUST00602,Arjun Joshi,48,Bhopal,Tier 2,Salaried - Variable (Sales/Incentive-based),93600,variable_salary,0.3246496963199934,0.440878871842347,0.1636187026858889,0.05,774.0,False,medium_high,80573.66666666667,26157.666666666668,0.32464287339536074,0.463700796359337,0.16361424948597764,0,4,4,22,18,False,False,44.281767297487974,100.0,Home Loan,680000,0
CUST00603,Diya Rao,44,Hyderabad,Tier 1,Salaried - Stable (IT/PSU),68600,fixed_salary,0.2693607773347398,0.3473499934556037,0.300345760985092,0.01,790.0,False,medium,69415.33333333333,18697.333333333332,0.2693545134120223,0.07383887475115965,0.3003371013128704,0,0,1,12,4,False,False,73.04936752104973,29.700000000000003,Auto Loan,958000,0
CUST00604,Ananya Pillai,45,Mumbai,Tier 1,Salaried - Stable (IT/PSU),147800,fixed_salary,0.1226328739229869,0.3963065817382004,0.3380994529725061,0.01,799.0,False,medium,149245.5,18302.0,0.1226301630534924,0.05835053380532349,0.33809506260936956,0,1,2,13,12,False,False,87.96633757567547,54.45,Home Loan,2585000,1
CUST00605,Arjun Bose,55,Pune,Tier 1,Salaried - Stable (IT/PSU),96500,fixed_salary,0.1176892701465358,0.3944903144697291,0.348337222134675,0.01,812.0,False,medium,96168.33333333333,11317.666666666666,0.11768600197570232,0.03864448025991651,0.3483319179910227,0,1,3,8,4,False,False,89.07623255061112,42.900000000000006,Home Loan,1689000,0
CUST00606,Aditya Joshi,41,Nagpur,Tier 2,Self-Employed - Thriving,91600,business_upi,0.2437737620682042,0.4025326220781431,0.2438464784234245,0.02,782.0,False,medium,108921.16666666667,26553.5,0.24378640821266756,0.2548630259786768,0.24386291614577513,0,2,2,5,6,True,False,64.3679507104747,65.45,Home Loan,1387000,0
CUST00607,Shaurya Rao,44,Pune,Tier 1,Salaried - Variable (Sales/Incentive-based),57400,variable_salary,0.3845729032123633,0.4998850558758838,0.2090457571130486,0.05,,True,medium_high,55005.833333333336,21153.166666666668,0.38456224339842743,0.3033752418063664,0.20903843531746633,0,1,3,17,16,False,False,48.60683222850817,70.95,Auto Loan,229000,0
CUST00608,Anvi Patel,25,Patna,Tier 3,Self-Employed - Thriving,184100,business_upi,0.3480729658778804,0.4617791559359134,0.2748634010960132,0.02,724.0,False,medium,172073.83333333334,59896.833333333336,0.34808798161254423,0.4265543229301365,0.27487425455933157,0,2,1,5,4,False,False,52.064486955848864,35.75,Home Loan,1178000,0
CUST00609,Ishaan Gupta,27,Bangalore,Tier 1,Self-Employed - Struggling,42700,business_upi,0.3265077525612678,0.5561943862962977,0.044314335363196,0.15,622.0,False,high,29717.166666666668,9705.666666666666,0.32660134714502836,0.40437817824086664,0.044317818544836594,0,4,3,55,30,False,False,37.31151285544425,100.0,Personal Loan,125000,0
CUST00610,Aarav Bose,29,Nagpur,Tier 2,Gig Worker (Delivery/Freelance),19400,gig_multi_platform,0.1226703420197468,0.6893306335356337,0.1307840691323573,0.08,,True,medium_high,17280.5,2119.8333333333335,0.12267199058669213,0.5432705798442025,0.13079289758205298,0,4,6,29,16,False,False,55.31529520674063,100.0,Personal Loan,117000,1
CUST00611,Krishna Das,37,Bhopal,Tier 2,Salaried - Stable (IT/PSU),68100,fixed_salary,0.2968143315380833,0.4934691267387125,0.3191088183729974,0.01,752.0,False,medium,65481.166666666664,19435.166666666668,0.2968054427863483,0.04235687255365724,0.3190993848103908,1,0,2,5,2,False,False,58.366365583153424,21.450000000000003,Auto Loan,495000,0
CUST00612,Arjun Menon,53,Lucknow,Tier 2,Young Professional - New to Credit,53100,fixed_salary,0.0440185008391731,0.4275149332989503,0.4421713494923076,0.01,,True,high,53858.666666666664,2370.1666666666665,0.04400715452790018,0.02118714406201762,0.4421634401148685,1,5,3,35,28,False,False,80.67268329700745,100.0,Auto Loan,1025000,1
CUST00613,Atharv Kumar,38,Delhi,Tier 1,Gig Worker (Delivery/Freelance),16300,gig_multi_platform,0.1714347913504024,0.6952532481344798,0.1448251774552671,0.08,,True,medium_high,14770.0,2532.5,0.1714624238320921,0.2553856301923431,0.14484315053035432,0,5,6,19,18,False,True,62.780897272452755,100.0,Personal Loan,71000,1
CUST00614,Aarohi Verma,46,Patna,Tier 3,Salaried - Stable (IT/PSU),120600,fixed_salary,0.2740555471699451,0.3023726080191019,0.3854445052106813,0.01,760.0,False,medium,123492.33333333333,33843.333333333336,0.27405210040029476,0.036165300397748776,0.38544228116725193,0,0,3,5,4,False,False,76.49982905325717,29.150000000000002,Home Loan,1883000,1
CUST00615,Diya Rao,42,Indore,Tier 2,Over-Leveraged Customer,101000,fixed_salary,0.6794280352653811,0.4274848302510799,0.0478091827944812,0.1,,True,high,105390.33333333333,71604.66666666667,0.6794234765364313,0.06236995653233618,0.04780324571197232,0,3,4,49,28,False,False,31.33992499323382,100.0,Home Loan,0,1
CUST00616,Ananya Iyer,39,Jaipur,Tier 2,Over-Leveraged Customer,76200,fixed_salary,0.5960442084654304,0.3922217186885342,0.0337645559568296,0.1,640.0,False,high,78975.5,47072.333333333336,0.5960371676448182,0.09356859859029526,0.033757304480503444,0,3,8,43,28,False,False,29.163328286787127,100.0,Auto Loan,34000,0
CUST00617,Ayaan Bose,34,Indore,Tier 2,Salaried - Stable (IT/PSU),83700,fixed_salary,0.2095225110807686,0.434560371947998,0.3663378999649762,0.01,762.0,False,medium,82183.33333333333,17219.0,0.2095193672683026,0.04660208526658782,0.36633137294666396,0,2,2,11,14,False,False,81.35125618167032,62.150000000000006,Home Loan,1053000,1
CUST00618,Aarav Rao,28,Indore,Tier 2,Salaried - Variable (Sales/Incentive-based),46200,variable_salary,0.2566594038186909,0.388615906289282,0.1035550709285556,0.05,717.0,False,medium_high,45747.333333333336,11740.833333333334,0.25664519607700265,0.2057893253266904,0.10354337593448068,0,1,5,16,10,True,False,54.56907660108798,95.7,Auto Loan,584000,0
CUST00619,Aditya Kumar,35,Nagpur,Tier 2,Young Professional - New to Credit,49100,fixed_salary,0.0119977109777825,0.471288164861032,0.4259814506410933,0.01,,True,high,50383.5,603.8333333333334,0.011984743682620964,0.04898696158442258,0.42596617278804905,0,4,5,36,14,False,False,97.26570514466849,100.0,Auto Loan,937000,0
CUST00620,Anvi Das,33,Delhi,Tier 1,Gig Worker (Delivery/Freelance),32400,gig_multi_platform,0.1700433365931487,0.7872364119823488,0.1138780507843522,0.08,,True,medium_high,32180.833333333332,5472.166666666667,0.1700442810161328,0.5029472866793852,0.11387730792138177,1,2,3,22,22,True,True,36.661109011339015,100.0,Auto Loan,49000,0
CUST00621,Krishna Das,49,Meerut,Tier 3,Salaried - Stable (IT/PSU),140300,fixed_salary,0.1323932063292433,0.3147994120080582,0.3554211900567821,0.01,772.0,False,medium,136419.16666666666,18060.5,0.13238975461659225,0.08453253400663377,0.35541682192751506,0,0,2,7,4,True,True,86.23325865181722,65.45,Home Loan,2715000,0
CUST00622,Sriya Rao,43,Mumbai,Tier 1,Salaried - Variable (Sales/Incentive-based),55500,variable_salary,0.2138796962674286,0.5458843960293924,0.1301003671552634,0.05,714.0,False,medium_high,51081.166666666664,10924.833333333334,0.21387204024966802,0.14917638663622143,0.1300903464094725,0,2,3,25,22,False,False,62.062790801583354,99.55000000000001,Auto Loan,442000,1
CUST00623,Sriya Sharma,53,Delhi,Tier 1,Self-Employed - Thriving,111700,business_upi,0.278667633393779,0.4825218445682253,0.2930800635501686,0.02,737.0,False,medium,118962.83333333333,33153.666666666664,0.2786892825070015,0.27444868692718716,0.29310274777696677,0,1,2,12,8,True,False,64.52872147082665,70.4,Home Loan,1023000,1
CUST00624,Vihaan Kumar,26,Delhi,Tier 1,Self-Employed - Thriving,205700,business_upi,0.3293024785782417,0.3297708550883312,0.2780670538557583,0.02,755.0,False,medium,223646.66666666666,73650.0,0.3293140966405342,0.3304593734022783,0.27807702626166275,0,1,3,11,12,False,False,57.28479769925942,56.650000000000006,Home Loan,2745000,1
CUST00625,Vivaan Joshi,46,Pune,Tier 1,Gig Worker (Delivery/Freelance),18800,gig_multi_platform,0.1586995548471513,0.6007407509019718,0.1207605652063422,0.08,,True,medium_high,17143.0,2721.0,0.15872367730268913,0.3471500569639033,0.12077816018199848,1,4,3,18,12,True,False,43.70434210143155,100.0,Personal Loan,148000,1
CUST00626,Navya Gupta,49,Lucknow,Tier 2,Self-Employed - Thriving,265700,business_upi,0.2580257434038026,0.3006614720589278,0.3408310691852291,0.02,782.0,False,medium,271738.0,70116.66666666667,0.2580304067398254,0.19573508876610501,0.3408374978839912,0,2,2,8,14,False,False,72.05307385849436,57.2,Home Loan,4317000,0
CUST00627,Navya Singh,44,Jaipur,Tier 2,Self-Employed - Thriving,230000,business_upi,0.3417647773728883,0.3181333949645688,0.2569252593120069,0.02,770.0,False,medium,268158.1666666667,91649.66666666667,0.3417746615958616,0.15402901279046838,0.25693294193911675,0,2,2,11,14,True,False,61.0411785957121,84.15,Home Loan,3283000,0
CUST00628,Shaurya Singh,51,Pune,Tier 1,Gig Worker (Delivery/Freelance),31200,gig_multi_platform,0.1058996773893158,0.6768327350329371,0.0691003160915302,0.08,,True,medium_high,28219.833333333332,2988.5,0.10590069631878289,0.2763304199134443,0.06909443122154041,0,4,5,20,16,True,False,61.656230822910125,100.0,Personal Loan,221000,0
CUST00629,Sriya Pillai,28,Patna,Tier 3,Salaried - Stable (IT/PSU),118900,fixed_salary,0.1875967498650017,0.3378928991257294,0.2071396577255319,0.01,811.0,False,medium,119563.0,22429.166666666668,0.187592872934492,0.02335083944377965,0.20713487171337847,0,2,2,12,12,False,False,74.49946245083346,61.60000000000001,Home Loan,2043000,1
CUST00630,Aarav Bose,37,Bhopal,Tier 2,Salaried - Variable (Sales/Incentive-based),63300,variable_salary,0.2999368303029835,0.5429907691989099,0.2217667130186862,0.05,751.0,False,medium_high,58072.666666666664,17417.666666666668,0.2999288248057032,0.3293777304401271,0.2217595196822372,1,1,4,22,16,False,False,40.480130871061256,84.7,Auto Loan,329000,0
CUST00631,Aarav Kumar,43,Mumbai,Tier 1,Gig Worker (Delivery/Freelance),23400,gig_multi_platform,0.1317517263521667,0.7307699869086093,0.1023119639295118,0.08,678.0,False,medium_high,22912.166666666668,3018.6666666666665,0.13174950717595454,0.2893084112344035,0.10230372509510959,0,3,2,17,12,False,True,61.585966496442374,95.15,Personal Loan,113000,0
CUST00632,Aarohi Sharma,36,Delhi,Tier 1,Over-Leveraged Customer,62200,fixed_salary,0.5678049089520776,0.4836038151657165,0.0022900846759537,0.1,672.0,False,high,63942.5,36306.333333333336,0.5677965880804369,0.09711021447092207,0.0022859079120564046,1,7,8,35,22,False,False,11.675475372451036,100.0,Auto Loan,0,0
CUST00633,Arjun Kumar,33,Patna,Tier 3,Self-Employed - Struggling,26700,business_upi,0.391236918585339,0.5341378775765779,0.0336416995715968,0.15,663.0,False,high,22565.5,8832.666666666666,0.3914234857045785,0.43819145684219857,0.033642802803689996,2,3,8,58,30,False,False,0.0430154218867429,100.0,Personal Loan,60000,0
CUST00634,Vihaan Singh,53,Nagpur,Tier 2,Self-Employed - Struggling,53000,business_upi,0.3852422927876459,0.6623042059479594,0.0492877101117159,0.15,664.0,False,high,39247.666666666664,15123.666666666666,0.38533925583686507,0.4686852540116286,0.049289554368412564,1,4,3,43,20,False,False,15.61156771042624,100.0,Auto Loan,0,1
